startTime,settlementDate,fuelType,generation
2024-01-01 00:00:00+00:00,2024-01-01,WIND,10402
2024-01-01 00:30:00+00:00,2024-01-01,WIND,10845
2024-01-01 01:00:00+00:00,2024-01-01,WIND,11218
2024-01-01 01:30:00+00:00,2024-01-01,WIND,11223
2024-01-01 02:00:00+00:00,2024-01-01,WIND,11234
2024-01-01 02:30:00+00:00,2024-01-01,WIND,11437
2024-01-01 03:00:00+00:00,2024-01-01,WIND,11434
2024-01-01 03:30:00+00:00,2024-01-01,WIND,11445
2024-01-01 04:00:00+00:00,2024-01-01,WIND,11828
2024-01-01 04:30:00+00:00,2024-01-01,WIND,11878
2024-01-01 05:00:00+00:00,2024-01-01,WIND,12037
2024-01-01 05:30:00+00:00,2024-01-01,WIND,12011
2024-01-01 06:00:00+00:00,2024-01-01,WIND,12044
2024-01-01 06:30:00+00:00,2024-01-01,WIND,12183
2024-01-01 07:00:00+00:00,2024-01-01,WIND,12303
2024-01-01 07:30:00+00:00,2024-01-01,WIND,12307
2024-01-01 08:00:00+00:00,2024-01-01,WIND,12361
2024-01-01 08:30:00+00:00,2024-01-01,WIND,12218
2024-01-01 09:00:00+00:00,2024-01-01,WIND,12017
2024-01-01 09:30:00+00:00,2024-01-01,WIND,11817
2024-01-01 10:00:00+00:00,2024-01-01,WIND,11379
2024-01-01 10:30:00+00:00,2024-01-01,WIND,10932
2024-01-01 11:00:00+00:00,2024-01-01,WIND,10679
2024-01-01 11:30:00+00:00,2024-01-01,WIND,10217
2024-01-01 12:00:00+00:00,2024-01-01,WIND,9828
2024-01-01 12:30:00+00:00,2024-01-01,WIND,9548
2024-01-01 13:00:00+00:00,2024-01-01,WIND,8874
2024-01-01 13:30:00+00:00,2024-01-01,WIND,8495
2024-01-01 14:00:00+00:00,2024-01-01,WIND,8058
2024-01-01 14:30:00+00:00,2024-01-01,WIND,8098
2024-01-01 15:00:00+00:00,2024-01-01,WIND,8162
2024-01-01 15:30:00+00:00,2024-01-01,WIND,8058
2024-01-01 16:00:00+00:00,2024-01-01,WIND,8634
2024-01-01 16:30:00+00:00,2024-01-01,WIND,9091
2024-01-01 17:00:00+00:00,2024-01-01,WIND,9204
2024-01-01 17:30:00+00:00,2024-01-01,WIND,9290
2024-01-01 18:00:00+00:00,2024-01-01,WIND,9665
2024-01-01 18:30:00+00:00,2024-01-01,WIND,10443
2024-01-01 19:00:00+00:00,2024-01-01,WIND,11212
2024-01-01 19:30:00+00:00,2024-01-01,WIND,12055
2024-01-01 20:00:00+00:00,2024-01-01,WIND,12519
2024-01-01 20:30:00+00:00,2024-01-01,WIND,13279
2024-01-01 21:00:00+00:00,2024-01-01,WIND,13953
2024-01-01 21:30:00+00:00,2024-01-01,WIND,13845
2024-01-01 22:00:00+00:00,2024-01-01,WIND,14217
2024-01-01 22:30:00+00:00,2024-01-01,WIND,14306
2024-01-01 23:00:00+00:00,2024-01-01,WIND,14958
2024-01-01 23:30:00+00:00,2024-01-01,WIND,14666
2024-01-02 00:00:00+00:00,2024-01-02,WIND,14690
2024-01-02 00:30:00+00:00,2024-01-02,WIND,14510
2024-01-02 01:00:00+00:00,2024-01-02,WIND,14592
2024-01-02 01:30:00+00:00,2024-01-02,WIND,14388
2024-01-02 02:00:00+00:00,2024-01-02,WIND,14032
2024-01-02 02:30:00+00:00,2024-01-02,WIND,13748
2024-01-02 03:00:00+00:00,2024-01-02,WIND,13403
2024-01-02 03:30:00+00:00,2024-01-02,WIND,13232
2024-01-02 04:00:00+00:00,2024-01-02,WIND,13245
2024-01-02 04:30:00+00:00,2024-01-02,WIND,13041
2024-01-02 05:00:00+00:00,2024-01-02,WIND,12635
2024-01-02 05:30:00+00:00,2024-01-02,WIND,12711
2024-01-02 06:00:00+00:00,2024-01-02,WIND,12764
2024-01-02 06:30:00+00:00,2024-01-02,WIND,12323
2024-01-02 07:00:00+00:00,2024-01-02,WIND,11925
2024-01-02 07:30:00+00:00,2024-01-02,WIND,11711
2024-01-02 08:00:00+00:00,2024-01-02,WIND,11866
2024-01-02 08:30:00+00:00,2024-01-02,WIND,12035
2024-01-02 09:00:00+00:00,2024-01-02,WIND,11505
2024-01-02 09:30:00+00:00,2024-01-02,WIND,10760
2024-01-02 10:00:00+00:00,2024-01-02,WIND,10399
2024-01-02 10:30:00+00:00,2024-01-02,WIND,9546
2024-01-02 11:00:00+00:00,2024-01-02,WIND,8795
2024-01-02 11:30:00+00:00,2024-01-02,WIND,8667
2024-01-02 12:00:00+00:00,2024-01-02,WIND,8281
2024-01-02 12:30:00+00:00,2024-01-02,WIND,7557
2024-01-02 13:00:00+00:00,2024-01-02,WIND,7344
2024-01-02 13:30:00+00:00,2024-01-02,WIND,7180
2024-01-02 14:00:00+00:00,2024-01-02,WIND,7249
2024-01-02 14:30:00+00:00,2024-01-02,WIND,7672
2024-01-02 15:00:00+00:00,2024-01-02,WIND,7870
2024-01-02 15:30:00+00:00,2024-01-02,WIND,8115
2024-01-02 16:00:00+00:00,2024-01-02,WIND,8208
2024-01-02 16:30:00+00:00,2024-01-02,WIND,8935
2024-01-02 17:00:00+00:00,2024-01-02,WIND,9635
2024-01-02 17:30:00+00:00,2024-01-02,WIND,9771
2024-01-02 18:00:00+00:00,2024-01-02,WIND,10183
2024-01-02 18:30:00+00:00,2024-01-02,WIND,10043
2024-01-02 19:00:00+00:00,2024-01-02,WIND,9919
2024-01-02 19:30:00+00:00,2024-01-02,WIND,10271
2024-01-02 20:00:00+00:00,2024-01-02,WIND,11051
2024-01-02 20:30:00+00:00,2024-01-02,WIND,11338
2024-01-02 21:00:00+00:00,2024-01-02,WIND,11263
2024-01-02 21:30:00+00:00,2024-01-02,WIND,11467
2024-01-02 22:00:00+00:00,2024-01-02,WIND,11480
2024-01-02 22:30:00+00:00,2024-01-02,WIND,11364
2024-01-02 23:00:00+00:00,2024-01-02,WIND,10992
2024-01-02 23:30:00+00:00,2024-01-02,WIND,10922
2024-01-03 00:00:00+00:00,2024-01-03,WIND,10672
2024-01-03 00:30:00+00:00,2024-01-03,WIND,10530
2024-01-03 01:00:00+00:00,2024-01-03,WIND,10293
2024-01-03 01:30:00+00:00,2024-01-03,WIND,10418
2024-01-03 02:00:00+00:00,2024-01-03,WIND,10226
2024-01-03 02:30:00+00:00,2024-01-03,WIND,9940
2024-01-03 03:00:00+00:00,2024-01-03,WIND,10059
2024-01-03 03:30:00+00:00,2024-01-03,WIND,9889
2024-01-03 04:00:00+00:00,2024-01-03,WIND,9599
2024-01-03 04:30:00+00:00,2024-01-03,WIND,9680
2024-01-03 05:00:00+00:00,2024-01-03,WIND,9463
2024-01-03 05:30:00+00:00,2024-01-03,WIND,9484
2024-01-03 06:00:00+00:00,2024-01-03,WIND,9387
2024-01-03 06:30:00+00:00,2024-01-03,WIND,9326
2024-01-03 07:00:00+00:00,2024-01-03,WIND,8927
2024-01-03 07:30:00+00:00,2024-01-03,WIND,8565
2024-01-03 08:00:00+00:00,2024-01-03,WIND,8396
2024-01-03 08:30:00+00:00,2024-01-03,WIND,7841
2024-01-03 09:00:00+00:00,2024-01-03,WIND,7245
2024-01-03 09:30:00+00:00,2024-01-03,WIND,6934
2024-01-03 10:00:00+00:00,2024-01-03,WIND,6794
2024-01-03 10:30:00+00:00,2024-01-03,WIND,6620
2024-01-03 11:00:00+00:00,2024-01-03,WIND,6484
2024-01-03 11:30:00+00:00,2024-01-03,WIND,6258
2024-01-03 12:00:00+00:00,2024-01-03,WIND,6200
2024-01-03 12:30:00+00:00,2024-01-03,WIND,6088
2024-01-03 13:00:00+00:00,2024-01-03,WIND,5823
2024-01-03 13:30:00+00:00,2024-01-03,WIND,5825
2024-01-03 14:00:00+00:00,2024-01-03,WIND,5928
2024-01-03 14:30:00+00:00,2024-01-03,WIND,5826
2024-01-03 15:00:00+00:00,2024-01-03,WIND,6052
2024-01-03 15:30:00+00:00,2024-01-03,WIND,6367
2024-01-03 16:00:00+00:00,2024-01-03,WIND,6591
2024-01-03 16:30:00+00:00,2024-01-03,WIND,6805
2024-01-03 17:00:00+00:00,2024-01-03,WIND,7044
2024-01-03 17:30:00+00:00,2024-01-03,WIND,7119
2024-01-03 18:00:00+00:00,2024-01-03,WIND,7192
2024-01-03 18:30:00+00:00,2024-01-03,WIND,7171
2024-01-03 19:00:00+00:00,2024-01-03,WIND,7131
2024-01-03 19:30:00+00:00,2024-01-03,WIND,7150
2024-01-03 20:00:00+00:00,2024-01-03,WIND,7039
2024-01-03 20:30:00+00:00,2024-01-03,WIND,7005
2024-01-03 21:00:00+00:00,2024-01-03,WIND,6945
2024-01-03 21:30:00+00:00,2024-01-03,WIND,6773
2024-01-03 22:00:00+00:00,2024-01-03,WIND,6611
2024-01-03 22:30:00+00:00,2024-01-03,WIND,6680
2024-01-03 23:00:00+00:00,2024-01-03,WIND,6813
2024-01-03 23:30:00+00:00,2024-01-03,WIND,6793
2024-01-04 00:00:00+00:00,2024-01-04,WIND,7112
2024-01-04 00:30:00+00:00,2024-01-04,WIND,7536
2024-01-04 01:00:00+00:00,2024-01-04,WIND,7743
2024-01-04 01:30:00+00:00,2024-01-04,WIND,8071
2024-01-04 02:00:00+00:00,2024-01-04,WIND,8269
2024-01-04 02:30:00+00:00,2024-01-04,WIND,8255
2024-01-04 03:00:00+00:00,2024-01-04,WIND,8118
2024-01-04 03:30:00+00:00,2024-01-04,WIND,7866
2024-01-04 04:00:00+00:00,2024-01-04,WIND,7666
2024-01-04 04:30:00+00:00,2024-01-04,WIND,7708
2024-01-04 05:00:00+00:00,2024-01-04,WIND,7859
2024-01-04 05:30:00+00:00,2024-01-04,WIND,8218
2024-01-04 06:00:00+00:00,2024-01-04,WIND,8359
2024-01-04 06:30:00+00:00,2024-01-04,WIND,8212
2024-01-04 07:00:00+00:00,2024-01-04,WIND,7815
2024-01-04 07:30:00+00:00,2024-01-04,WIND,7266
2024-01-04 08:00:00+00:00,2024-01-04,WIND,6880
2024-01-04 08:30:00+00:00,2024-01-04,WIND,6898
2024-01-04 09:00:00+00:00,2024-01-04,WIND,6841
2024-01-04 09:30:00+00:00,2024-01-04,WIND,6731
2024-01-04 10:00:00+00:00,2024-01-04,WIND,6394
2024-01-04 10:30:00+00:00,2024-01-04,WIND,6032
2024-01-04 11:00:00+00:00,2024-01-04,WIND,5193
2024-01-04 11:30:00+00:00,2024-01-04,WIND,4691
2024-01-04 12:00:00+00:00,2024-01-04,WIND,4421
2024-01-04 12:30:00+00:00,2024-01-04,WIND,4091
2024-01-04 13:00:00+00:00,2024-01-04,WIND,3544
2024-01-04 13:30:00+00:00,2024-01-04,WIND,3291
2024-01-04 14:00:00+00:00,2024-01-04,WIND,3394
2024-01-04 14:30:00+00:00,2024-01-04,WIND,3168
2024-01-04 15:00:00+00:00,2024-01-04,WIND,2988
2024-01-04 15:30:00+00:00,2024-01-04,WIND,3004
2024-01-04 16:00:00+00:00,2024-01-04,WIND,3039
2024-01-04 16:30:00+00:00,2024-01-04,WIND,3074
2024-01-04 17:00:00+00:00,2024-01-04,WIND,3204
2024-01-04 17:30:00+00:00,2024-01-04,WIND,3277
2024-01-04 18:00:00+00:00,2024-01-04,WIND,3862
2024-01-04 18:30:00+00:00,2024-01-04,WIND,4177
2024-01-04 19:00:00+00:00,2024-01-04,WIND,4459
2024-01-04 19:30:00+00:00,2024-01-04,WIND,4669
2024-01-04 20:00:00+00:00,2024-01-04,WIND,4751
2024-01-04 20:30:00+00:00,2024-01-04,WIND,5048
2024-01-04 21:00:00+00:00,2024-01-04,WIND,5331
2024-01-04 21:30:00+00:00,2024-01-04,WIND,5361
2024-01-04 22:00:00+00:00,2024-01-04,WIND,5052
2024-01-04 22:30:00+00:00,2024-01-04,WIND,5148
2024-01-04 23:00:00+00:00,2024-01-04,WIND,5263
2024-01-04 23:30:00+00:00,2024-01-04,WIND,5428
2024-01-05 00:00:00+00:00,2024-01-05,WIND,5740
2024-01-05 00:30:00+00:00,2024-01-05,WIND,5799
2024-01-05 01:00:00+00:00,2024-01-05,WIND,5813
2024-01-05 01:30:00+00:00,2024-01-05,WIND,6007
2024-01-05 02:00:00+00:00,2024-01-05,WIND,5990
2024-01-05 02:30:00+00:00,2024-01-05,WIND,6535
2024-01-05 03:00:00+00:00,2024-01-05,WIND,6547
2024-01-05 03:30:00+00:00,2024-01-05,WIND,6637
2024-01-05 04:00:00+00:00,2024-01-05,WIND,6416
2024-01-05 04:30:00+00:00,2024-01-05,WIND,6393
2024-01-05 05:00:00+00:00,2024-01-05,WIND,6485
2024-01-05 05:30:00+00:00,2024-01-05,WIND,7266
2024-01-05 06:00:00+00:00,2024-01-05,WIND,7916
2024-01-05 06:30:00+00:00,2024-01-05,WIND,8154
2024-01-05 07:00:00+00:00,2024-01-05,WIND,8250
2024-01-05 07:30:00+00:00,2024-01-05,WIND,8265
2024-01-05 08:00:00+00:00,2024-01-05,WIND,8316
2024-01-05 08:30:00+00:00,2024-01-05,WIND,8672
2024-01-05 09:00:00+00:00,2024-01-05,WIND,8545
2024-01-05 09:30:00+00:00,2024-01-05,WIND,8173
2024-01-05 10:00:00+00:00,2024-01-05,WIND,8007
2024-01-05 10:30:00+00:00,2024-01-05,WIND,7973
2024-01-05 11:00:00+00:00,2024-01-05,WIND,8164
2024-01-05 11:30:00+00:00,2024-01-05,WIND,8430
2024-01-05 12:00:00+00:00,2024-01-05,WIND,8539
2024-01-05 12:30:00+00:00,2024-01-05,WIND,8670
2024-01-05 13:00:00+00:00,2024-01-05,WIND,8724
2024-01-05 13:30:00+00:00,2024-01-05,WIND,8771
2024-01-05 14:00:00+00:00,2024-01-05,WIND,8984
2024-01-05 14:30:00+00:00,2024-01-05,WIND,8839
2024-01-05 15:00:00+00:00,2024-01-05,WIND,8657
2024-01-05 15:30:00+00:00,2024-01-05,WIND,8476
2024-01-05 16:00:00+00:00,2024-01-05,WIND,8416
2024-01-05 16:30:00+00:00,2024-01-05,WIND,8259
2024-01-05 17:00:00+00:00,2024-01-05,WIND,7986
2024-01-05 17:30:00+00:00,2024-01-05,WIND,7852
2024-01-05 18:00:00+00:00,2024-01-05,WIND,7790
2024-01-05 18:30:00+00:00,2024-01-05,WIND,7484
2024-01-05 19:00:00+00:00,2024-01-05,WIND,7236
2024-01-05 19:30:00+00:00,2024-01-05,WIND,7284
2024-01-05 20:00:00+00:00,2024-01-05,WIND,7104
2024-01-05 20:30:00+00:00,2024-01-05,WIND,6659
2024-01-05 21:00:00+00:00,2024-01-05,WIND,6579
2024-01-05 21:30:00+00:00,2024-01-05,WIND,6555
2024-01-05 22:00:00+00:00,2024-01-05,WIND,6280
2024-01-05 22:30:00+00:00,2024-01-05,WIND,6020
2024-01-05 23:00:00+00:00,2024-01-05,WIND,5845
2024-01-05 23:30:00+00:00,2024-01-05,WIND,5746
2024-01-06 00:00:00+00:00,2024-01-06,WIND,5741
2024-01-06 00:30:00+00:00,2024-01-06,WIND,5860
2024-01-06 01:00:00+00:00,2024-01-06,WIND,5877
2024-01-06 01:30:00+00:00,2024-01-06,WIND,6004
2024-01-06 02:00:00+00:00,2024-01-06,WIND,6107
2024-01-06 02:30:00+00:00,2024-01-06,WIND,6127
2024-01-06 03:00:00+00:00,2024-01-06,WIND,6074
2024-01-06 03:30:00+00:00,2024-01-06,WIND,5968
2024-01-06 04:00:00+00:00,2024-01-06,WIND,5871
2024-01-06 04:30:00+00:00,2024-01-06,WIND,5784
2024-01-06 05:00:00+00:00,2024-01-06,WIND,5734
2024-01-06 05:30:00+00:00,2024-01-06,WIND,5687
2024-01-06 06:00:00+00:00,2024-01-06,WIND,5712
2024-01-06 06:30:00+00:00,2024-01-06,WIND,5868
2024-01-06 07:00:00+00:00,2024-01-06,WIND,6033
2024-01-06 07:30:00+00:00,2024-01-06,WIND,5887
2024-01-06 08:00:00+00:00,2024-01-06,WIND,5771
2024-01-06 08:30:00+00:00,2024-01-06,WIND,5610
2024-01-06 09:00:00+00:00,2024-01-06,WIND,5244
2024-01-06 09:30:00+00:00,2024-01-06,WIND,5113
2024-01-06 10:00:00+00:00,2024-01-06,WIND,4940
2024-01-06 10:30:00+00:00,2024-01-06,WIND,4782
2024-01-06 11:00:00+00:00,2024-01-06,WIND,4696
2024-01-06 11:30:00+00:00,2024-01-06,WIND,4599
2024-01-06 12:00:00+00:00,2024-01-06,WIND,4362
2024-01-06 12:30:00+00:00,2024-01-06,WIND,4529
2024-01-06 13:00:00+00:00,2024-01-06,WIND,4591
2024-01-06 13:30:00+00:00,2024-01-06,WIND,4683
2024-01-06 14:00:00+00:00,2024-01-06,WIND,4539
2024-01-06 14:30:00+00:00,2024-01-06,WIND,4613
2024-01-06 15:00:00+00:00,2024-01-06,WIND,4631
2024-01-06 15:30:00+00:00,2024-01-06,WIND,4864
2024-01-06 16:00:00+00:00,2024-01-06,WIND,5248
2024-01-06 16:30:00+00:00,2024-01-06,WIND,5194
2024-01-06 17:00:00+00:00,2024-01-06,WIND,5212
2024-01-06 17:30:00+00:00,2024-01-06,WIND,5203
2024-01-06 18:00:00+00:00,2024-01-06,WIND,5050
2024-01-06 18:30:00+00:00,2024-01-06,WIND,4778
2024-01-06 19:00:00+00:00,2024-01-06,WIND,4878
2024-01-06 19:30:00+00:00,2024-01-06,WIND,4946
2024-01-06 20:00:00+00:00,2024-01-06,WIND,5132
2024-01-06 20:30:00+00:00,2024-01-06,WIND,4911
2024-01-06 21:00:00+00:00,2024-01-06,WIND,4916
2024-01-06 21:30:00+00:00,2024-01-06,WIND,4906
2024-01-06 22:00:00+00:00,2024-01-06,WIND,5090
2024-01-06 22:30:00+00:00,2024-01-06,WIND,5275
2024-01-06 23:00:00+00:00,2024-01-06,WIND,5175
2024-01-06 23:30:00+00:00,2024-01-06,WIND,5390
2024-01-07 00:00:00+00:00,2024-01-07,WIND,5708
2024-01-07 00:30:00+00:00,2024-01-07,WIND,5552
2024-01-07 01:00:00+00:00,2024-01-07,WIND,5803
2024-01-07 01:30:00+00:00,2024-01-07,WIND,5946
2024-01-07 02:00:00+00:00,2024-01-07,WIND,5904
2024-01-07 02:30:00+00:00,2024-01-07,WIND,5770
2024-01-07 03:00:00+00:00,2024-01-07,WIND,5881
2024-01-07 03:30:00+00:00,2024-01-07,WIND,6176
2024-01-07 04:00:00+00:00,2024-01-07,WIND,6342
2024-01-07 04:30:00+00:00,2024-01-07,WIND,6066
2024-01-07 05:00:00+00:00,2024-01-07,WIND,6290
2024-01-07 05:30:00+00:00,2024-01-07,WIND,6434
2024-01-07 06:00:00+00:00,2024-01-07,WIND,6402
2024-01-07 06:30:00+00:00,2024-01-07,WIND,6440
2024-01-07 07:00:00+00:00,2024-01-07,WIND,6138
2024-01-07 07:30:00+00:00,2024-01-07,WIND,6109
2024-01-07 08:00:00+00:00,2024-01-07,WIND,6044
2024-01-07 08:30:00+00:00,2024-01-07,WIND,5612
2024-01-07 09:00:00+00:00,2024-01-07,WIND,5549
2024-01-07 09:30:00+00:00,2024-01-07,WIND,5385
2024-01-07 10:00:00+00:00,2024-01-07,WIND,5311
2024-01-07 10:30:00+00:00,2024-01-07,WIND,5015
2024-01-07 11:00:00+00:00,2024-01-07,WIND,4848
2024-01-07 11:30:00+00:00,2024-01-07,WIND,4648
2024-01-07 12:00:00+00:00,2024-01-07,WIND,4435
2024-01-07 12:30:00+00:00,2024-01-07,WIND,4391
2024-01-07 13:00:00+00:00,2024-01-07,WIND,4437
2024-01-07 13:30:00+00:00,2024-01-07,WIND,4327
2024-01-07 14:00:00+00:00,2024-01-07,WIND,4332
2024-01-07 14:30:00+00:00,2024-01-07,WIND,4352
2024-01-07 15:00:00+00:00,2024-01-07,WIND,4325
2024-01-07 15:30:00+00:00,2024-01-07,WIND,4315
2024-01-07 16:00:00+00:00,2024-01-07,WIND,4299
2024-01-07 16:30:00+00:00,2024-01-07,WIND,4305
2024-01-07 17:00:00+00:00,2024-01-07,WIND,4316
2024-01-07 17:30:00+00:00,2024-01-07,WIND,4325
2024-01-07 18:00:00+00:00,2024-01-07,WIND,4324
2024-01-07 18:30:00+00:00,2024-01-07,WIND,4281
2024-01-07 19:00:00+00:00,2024-01-07,WIND,4202
2024-01-07 19:30:00+00:00,2024-01-07,WIND,4169
2024-01-07 20:00:00+00:00,2024-01-07,WIND,4032
2024-01-07 20:30:00+00:00,2024-01-07,WIND,4017
2024-01-07 21:00:00+00:00,2024-01-07,WIND,3992
2024-01-07 21:30:00+00:00,2024-01-07,WIND,4030
2024-01-07 22:00:00+00:00,2024-01-07,WIND,3994
2024-01-07 22:30:00+00:00,2024-01-07,WIND,4100
2024-01-07 23:00:00+00:00,2024-01-07,WIND,4242
2024-01-07 23:30:00+00:00,2024-01-07,WIND,4275
2024-01-08 00:00:00+00:00,2024-01-08,WIND,4629
2024-01-08 00:30:00+00:00,2024-01-08,WIND,4730
2024-01-08 01:00:00+00:00,2024-01-08,WIND,5033
2024-01-08 01:30:00+00:00,2024-01-08,WIND,5215
2024-01-08 02:00:00+00:00,2024-01-08,WIND,5342
2024-01-08 02:30:00+00:00,2024-01-08,WIND,6043
2024-01-08 03:00:00+00:00,2024-01-08,WIND,6274
2024-01-08 03:30:00+00:00,2024-01-08,WIND,6533
2024-01-08 04:00:00+00:00,2024-01-08,WIND,6980
2024-01-08 04:30:00+00:00,2024-01-08,WIND,6945
2024-01-08 05:00:00+00:00,2024-01-08,WIND,7381
2024-01-08 05:30:00+00:00,2024-01-08,WIND,7292
2024-01-08 06:00:00+00:00,2024-01-08,WIND,7472
2024-01-08 06:30:00+00:00,2024-01-08,WIND,7502
2024-01-08 07:00:00+00:00,2024-01-08,WIND,7640
2024-01-08 07:30:00+00:00,2024-01-08,WIND,8031
2024-01-08 08:00:00+00:00,2024-01-08,WIND,8230
2024-01-08 08:30:00+00:00,2024-01-08,WIND,8551
2024-01-08 09:00:00+00:00,2024-01-08,WIND,8833
2024-01-08 09:30:00+00:00,2024-01-08,WIND,9199
2024-01-08 10:00:00+00:00,2024-01-08,WIND,9334
2024-01-08 10:30:00+00:00,2024-01-08,WIND,9545
2024-01-08 11:00:00+00:00,2024-01-08,WIND,9777
2024-01-08 11:30:00+00:00,2024-01-08,WIND,9986
2024-01-08 12:00:00+00:00,2024-01-08,WIND,10111
2024-01-08 12:30:00+00:00,2024-01-08,WIND,10163
2024-01-08 13:00:00+00:00,2024-01-08,WIND,10469
2024-01-08 13:30:00+00:00,2024-01-08,WIND,10499
2024-01-08 14:00:00+00:00,2024-01-08,WIND,10377
2024-01-08 14:30:00+00:00,2024-01-08,WIND,10226
2024-01-08 15:00:00+00:00,2024-01-08,WIND,10317
2024-01-08 15:30:00+00:00,2024-01-08,WIND,10616
2024-01-08 16:00:00+00:00,2024-01-08,WIND,10769
2024-01-08 16:30:00+00:00,2024-01-08,WIND,10783
2024-01-08 17:00:00+00:00,2024-01-08,WIND,10919
2024-01-08 17:30:00+00:00,2024-01-08,WIND,11535
2024-01-08 18:00:00+00:00,2024-01-08,WIND,11362
